"BIO_DETAIL_ID","STATE_NAME","RECFIN_YEAR","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","CAUGHT_BY_OBSERVED_ANGLER","SOURCE_CODE"
43663017696,"OREGON",2025,"NEWPORT","BOTTOMFISH","OCEAN <= 3 MILES","<3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",399,"","T",.75,"",399,"","",.7442,"","","RETAINED","","BIO"
43663017261,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",493,"","T",1.55,"",493,"","",1.4554,"","","RETAINED","","BIO"
43663017280,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI NESTUCCA BAY TO SILETZ BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",459,"","T",1.45,"",459,"","",1.1603,"","","RETAINED","","BIO"
43663017305,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",516,"","T",2.1,"",516,"","",1.6818,"","","RETAINED","","BIO"
43663017306,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",552,"","T",2.5,"",552,"","",2.0828,"","","RETAINED","","BIO"
43663017739,"OREGON",2025,"NEWPORT","BOTTOMFISH","OCEAN <= 3 MILES","<3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",404,"","T",.8,"",404,"","",.7742,"","","RETAINED","","BIO"
43663018145,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",423,"","T",1,"",423,"","",.8956,"","","RETAINED","","BIO"
43663016882,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",429,"","T",.9,"",429,"","",.9365,"","","RETAINED","","BIO"
43663016884,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",467,"","T",1.2,"",467,"","",1.2257,"","","RETAINED","","BIO"
43663016885,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",498,"","T",1.4,"",498,"","",1.5027,"","","RETAINED","","BIO"
43663016887,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",519,"","T",1.8,"",519,"","",1.713,"","","RETAINED","","BIO"
43663016888,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",543,"","T",1.9,"",543,"","",1.977,"","","RETAINED","","BIO"
43663018150,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",486,"","T",1.55,"",486,"","",1.3909,"","","RETAINED","","BIO"
43663018153,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",417,"","T",.85,"",417,"","",.8559,"","","RETAINED","","BIO"
43663018156,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",445,"","T",1.15,"",445,"","",1.0518,"","","RETAINED","","BIO"
43663017348,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",508,"","T",1.8,"",508,"","",1.6005,"","","RETAINED","","BIO"
43663017349,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",510,"","T",1.7,"",510,"","",1.6206,"","","RETAINED","","BIO"
43663017350,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",511,"","T",1.8,"",511,"","",1.6307,"","","RETAINED","","BIO"
43663017793,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",465,"","T",1.25,"",465,"","",1.2091,"","","RETAINED","","BIO"
43663016965,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",509,"","T",2.1,"",509,"","",1.6105,"","","RETAINED","","BIO"
43663016987,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","ARROWTOOTH FLOUNDER","ATHERESTHES STOMIAS",581,"","T",2,"",581,"","",,"","","RETAINED","","BIO"
43663017884,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI NESTUCCA BAY TO SILETZ BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",489,"","T",1.75,"",489,"","",1.4183,"","","RETAINED","","BIO"
43663016586,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",482,"","T",1.6,"",482,"","",1.3549,"","","RETAINED","","BIO"
43663016588,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",554,"","T",2.5,"",554,"","",2.1068,"","","RETAINED","","BIO"
43663017034,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",511,"","T",1.35,"",511,"","",1.6307,"","","RETAINED","","BIO"
43663017036,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI N. OF YACHATS TO SUTTON CR.","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",568,"","T",2.1,"",568,"","",2.2803,"","","RETAINED","","BIO"
43663003039,"OREGON",2025,"GARIBALDI","HALIBUT","OCEAN <= 3 MILES","<3MI CAPE FALCON TO TILLAMOOK BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","ARROWTOOTH FLOUNDER","ATHERESTHES STOMIAS",576,"","T",1.94,"",576,"","",,"","","RETAINED","","BIO"
43663003513,"OREGON",2025,"GARIBALDI","HALIBUT","OCEAN <= 3 MILES","<3MI CAPE FALCON TO TILLAMOOK BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",480,"","T",1.4,"",480,"","",1.3372,"","","RETAINED","","BIO"
43663004325,"OREGON",2025,"GARIBALDI","HALIBUT","OCEAN > 3 MILES",">3MI CAPE FALCON TO TILLAMOOK BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","ARROWTOOTH FLOUNDER","ATHERESTHES STOMIAS",561,"","T",1.64,"",561,"","",,"","","RETAINED","","BIO"
43663004358,"OREGON",2025,"GARIBALDI","HALIBUT","OCEAN <= 3 MILES","<3MI TILLAMOOK BAY TO NETARTS BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",375,"","T",.54,"",375,"","",.6113,"","","RETAINED","","BIO"
43663004359,"OREGON",2025,"GARIBALDI","HALIBUT","OCEAN <= 3 MILES","<3MI TILLAMOOK BAY TO NETARTS BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",480,"","T",1.3,"",480,"","",1.3372,"","","RETAINED","","BIO"
43663011149,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",528,"","T",1.95,"",528,"","",1.809,"","","RETAINED","","BIO"
43663011150,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",555,"","T",2.35,"",555,"","",2.1189,"","","RETAINED","","BIO"
43663011151,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",573,"","T",3,"",573,"","",2.3445,"","","RETAINED","","BIO"
43663009531,"OREGON",2025,"DEPOE BAY","SALMON","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",426,"","T",.9,"",426,"","",.9159,"","","RETAINED","","BIO"
43663009557,"OREGON",2025,"DEPOE BAY","SALMON","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",522,"","T",1.8,"",522,"","",1.7446,"","","RETAINED","","BIO"
43663009558,"OREGON",2025,"DEPOE BAY","SALMON","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",541,"","T",2.1,"",541,"","",1.954,"","","RETAINED","","BIO"
43663009561,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",513,"","T",1.6,"",513,"","",1.651,"","","RETAINED","","BIO"
43663011192,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",560,"","T",2.9,"",560,"","",2.18,"","","RETAINED","","BIO"
43663010894,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",412,"","T",.8,"",412,"","",.8238,"","","RETAINED","","BIO"
43663011050,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI N. OF YACHATS TO SUTTON CR.","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",322,"","T",.65,"",322,"","",.3771,"","","RETAINED","","BIO"
43663009906,"OREGON",2025,"DEPOE BAY","SALMON","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",400,"","T",.75,"",400,"","",.7501,"","","RETAINED","","BIO"
43663010812,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI NESTUCCA BAY TO SILETZ BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",341,"","T",.35,"",341,"","",.4522,"","","RETAINED","","BIO"
43663020638,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",465,"","T",1.35,"",465,"","",1.2091,"","","RETAINED","","BIO"
43663020201,"OREGON",2025,"NEWPORT","BOTTOMFISH","OCEAN <= 3 MILES","<3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",410,"","T",.85,"",410,"","",.8112,"","","RETAINED","","BIO"
43663020205,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",393,"","T",.75,"",393,"","",.7093,"","","RETAINED","","BIO"
43663020213,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",440,"","T",1,"",440,"","",1.0148,"","","RETAINED","","BIO"
43663021534,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",440,"","T",1.05,"",440,"","",1.0148,"","","RETAINED","","BIO"
43663021535,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",545,"","T",2.2,"",545,"","",2.0002,"","","RETAINED","","BIO"
43663020302,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",435,"","T",.85,"",435,"","",.9787,"","","RETAINED","","BIO"
43663020304,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN <= 3 MILES","<3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",530,"","T",1.4,"",530,"","",1.8308,"","","RETAINED","","BIO"
43663020357,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",485,"","T",1.4,"",485,"","",1.3818,"","","RETAINED","","BIO"
43663021682,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",534,"","T",2.4,"",534,"","",1.8749,"","","RETAINED","","BIO"
43663020435,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",512,"","T",1.6,"",512,"","",1.6408,"","","RETAINED","","BIO"
43663021313,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",525,"","T",2.1,"",525,"","",1.7766,"","","RETAINED","","BIO"
43663021703,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",590,"","T",3.2,"",590,"","",2.5723,"","","RETAINED","","BIO"
43663021728,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",473,"","T",1.6,"",473,"","",1.2763,"","","RETAINED","","BIO"
43663021755,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",501,"","T",1.7,"",501,"","",1.5316,"","","RETAINED","","BIO"
43663021756,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",561,"","T",2.8,"",561,"","",2.1923,"","","RETAINED","","BIO"
43663021772,"OREGON",2025,"NEWPORT","BOTTOMFISH","OCEAN <= 3 MILES","<3MI BEVERLY BEACH TO YAQUINA BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",350,"","T",.5,"",350,"","",.4912,"","","RETAINED","","BIO"
43663020961,"OREGON",2025,"NEWPORT","SALMON","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",508,"","T",1.6,"",508,"","",1.6005,"","","RETAINED","","BIO"
43663021453,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",553,"","T",2.45,"",553,"","",2.0947,"","","RETAINED","","BIO"
43663021465,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",493,"","T",1.9,"",493,"","",1.4554,"","","RETAINED","","BIO"
43663021466,"OREGON",2025,"NEWPORT","HALIBUT","OCEAN > 3 MILES",">3MI YAQUINA BAY TO N. OF YACHATS","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",562,"","T",3.15,"",562,"","",2.2048,"","","RETAINED","","BIO"
43663009070,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",435,"","T",1,"",435,"","",.9787,"","","RETAINED","","BIO"
43663009403,"OREGON",2025,"DEPOE BAY","SALMON","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",422,"","T",.9,"",422,"","",.8889,"","","RETAINED","","BIO"
43663008774,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",432,"","T",.95,"",432,"","",.9574,"","","RETAINED","","BIO"
43663008778,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",477,"","T",1.35,"",477,"","",1.3108,"","","RETAINED","","BIO"
43663008779,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",506,"","T",1.6,"",506,"","",1.5806,"","","RETAINED","","BIO"
43663009146,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",485,"","T",1.05,"",485,"","",1.3818,"","","RETAINED","","BIO"
43663007920,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI NESTUCCA BAY TO SILETZ BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",455,"","T",1.05,"",455,"","",1.1286,"","","RETAINED","","BIO"
43663008398,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",446,"","T",.9,"",446,"","",1.0593,"","","RETAINED","","BIO"
43663008863,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI NESTUCCA BAY TO SILETZ BAY","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",424,"","T",.9,"",424,"","",.9023,"","","RETAINED","","BIO"
43663009235,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",521,"","T",2.15,"",521,"","",1.734,"","","RETAINED","","BIO"
43663008447,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN <= 3 MILES","<3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","ARROWTOOTH FLOUNDER","ATHERESTHES STOMIAS",591,"","T",2.2,"",591,"","",,"","","RETAINED","","BIO"
43663009284,"OREGON",2025,"DEPOE BAY","BOTTOMFISH","OCEAN <= 3 MILES","<3MI NESTUCCA BAY TO SILETZ BAY","PARTY/CHARTER BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",430,"","T",.9,"",430,"","",.9434,"","","RETAINED","","BIO"
43663008951,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",416,"","T",.75,"",416,"","",.8494,"","","RETAINED","","BIO"
43663008952,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",418,"","T",.8,"",418,"","",.8625,"","","RETAINED","","BIO"
43663008953,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",424,"","T",.8,"",424,"","",.9023,"","","RETAINED","","BIO"
43663008954,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",446,"","T",1.15,"",446,"","",1.0593,"","","RETAINED","","BIO"
43663008955,"OREGON",2025,"DEPOE BAY","HALIBUT","OCEAN > 3 MILES",">3MI SILETZ BAY TO BEVERLY BEACH","PRIVATE/RENTAL BOATS","GROUNDFISH","FLATFISH","FLATFISH","PETRALE SOLE","EOPSETTA JORDANI",521,"","T",1.6,"",521,"","",1.734,"","","RETAINED","","BIO"
