"BIO_DETAIL_ID","STATE_NAME","RECFIN_YEAR","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","RECFIN_SEX_CODE","RECFIN_SEX_NAME","IS_RETAINED","CAUGHT_BY_OBSERVED_ANGLER","SOURCE_CODE"
43642788059,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",297,"","T",,"",297,"","",.4631,"","","RETAINED","","BIO"
43642788060,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",298,"","T",,"",298,"","",.4679,"","","RETAINED","","BIO"
43642788063,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",363,"","T",,"",363,"","",.8578,"","","RETAINED","","BIO"
43642785801,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",295,"","T",.48,"",295,"","",.4536,"","","RETAINED","","BIO"
43642785811,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",276,"","T",.37,"",276,"","",.3697,"","","RETAINED","","BIO"
43642785814,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",307,"","T",.59,"",307,"","",.5127,"","","RETAINED","","BIO"
43642785815,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",315,"","T",.54,"",315,"","",.5549,"","","RETAINED","","BIO"
43642785818,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",324,"","T",.62,"",324,"","",.605,"","","RETAINED","","BIO"
43642784449,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","SHELF ROCKFISH","ROCKFISH","YELLOWTAIL ROCKFISH","SEBASTES FLAVIDUS",323,"","T",,"",323,"","",.5165,"","","RETAINED","","BIO"
43642784451,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",329,"","T",,"",329,"","",.6341,"","","RETAINED","","BIO"
43642784453,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",338,"","T",,"",338,"","",.689,"","","RETAINED","","BIO"
43642785368,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",250,"","T",,"",250,"","",.2728,"","","RETAINED","","BIO"
43642785369,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",265,"","T",,"",265,"","",.3263,"","","RETAINED","","BIO"
43642785373,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",291,"","T",,"",291,"","",.435,"","","RETAINED","","BIO"
43642784502,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",243,"","T",,"",243,"","",.25,"","","RETAINED","","BIO"
43642785374,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",306,"","T",,"",306,"","",.5076,"","","RETAINED","","BIO"
43642785392,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",312,"","T",,"",312,"","",.5388,"","","RETAINED","","BIO"
43642785394,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",332,"","T",,"",332,"","",.6521,"","","RETAINED","","BIO"
43642785402,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",256,"","T",,"",256,"","",.2934,"","","RETAINED","","BIO"
43642784505,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",318,"","T",,"",318,"","",.5712,"","","RETAINED","","BIO"
43642784506,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",380,"","T",,"",380,"","",.9873,"","","RETAINED","","BIO"
43642784511,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",300,"","T",,"",300,"","",.4776,"","","RETAINED","","BIO"
43642784514,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",360,"","T",,"",360,"","",.8362,"","","RETAINED","","BIO"
43642784519,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","SHELF ROCKFISH","ROCKFISH","YELLOWTAIL ROCKFISH","SEBASTES FLAVIDUS",295,"","T",,"",295,"","",.3915,"","","RETAINED","","BIO"
43642784524,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",314,"","T",,"",314,"","",.5495,"","","RETAINED","","BIO"
43642784525,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",315,"","T",,"",315,"","",.5549,"","","RETAINED","","BIO"
43642784530,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",290,"","T",,"",290,"","",.4304,"","","RETAINED","","BIO"
43642784531,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",300,"","T",,"",300,"","",.4776,"","","RETAINED","","BIO"
43642785403,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",270,"","T",,"",270,"","",.3456,"","","RETAINED","","BIO"
43642785405,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",280,"","T",,"",280,"","",.3864,"","","RETAINED","","BIO"
43642785417,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",257,"","T",,"",257,"","",.297,"","","RETAINED","","BIO"
43642784534,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",310,"","T",,"",310,"","",.5282,"","","RETAINED","","BIO"
43642784535,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",331,"","T",,"",331,"","",.6461,"","","RETAINED","","BIO"
43642784537,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",347,"","T",,"",347,"","",.7469,"","","RETAINED","","BIO"
43642784538,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",350,"","T",,"",350,"","",.7669,"","","RETAINED","","BIO"
43642784542,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","SHELF ROCKFISH","ROCKFISH","YELLOWTAIL ROCKFISH","SEBASTES FLAVIDUS",342,"","T",,"",342,"","",.6151,"","","RETAINED","","BIO"
43642784548,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",270,"","T",,"",270,"","",.3456,"","","RETAINED","","BIO"
43642784549,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",278,"","T",,"",278,"","",.378,"","","RETAINED","","BIO"
43642784551,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",315,"","T",,"",315,"","",.5549,"","","RETAINED","","BIO"
43642784553,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",324,"","T",,"",324,"","",.605,"","","RETAINED","","BIO"
43642784555,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",340,"","T",,"",340,"","",.7016,"","","RETAINED","","BIO"
43642784558,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","SHELF ROCKFISH","ROCKFISH","YELLOWTAIL ROCKFISH","SEBASTES FLAVIDUS",263,"","T",,"",263,"","",.2757,"","","RETAINED","","BIO"
43642784559,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","SHELF ROCKFISH","ROCKFISH","YELLOWTAIL ROCKFISH","SEBASTES FLAVIDUS",298,"","T",,"",298,"","",.4038,"","","RETAINED","","BIO"
43642784560,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","SHELF ROCKFISH","ROCKFISH","YELLOWTAIL ROCKFISH","SEBASTES FLAVIDUS",274,"","T",,"",274,"","",.3124,"","","RETAINED","","BIO"
43642785437,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",287,"","T",,"",287,"","",.4169,"","","RETAINED","","BIO"
43642784566,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",285,"","T",,"",285,"","",.408,"","","RETAINED","","BIO"
43642784567,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",290,"","T",,"",290,"","",.4304,"","","RETAINED","","BIO"
43642784569,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",328,"","T",,"",328,"","",.6282,"","","RETAINED","","BIO"
43642784571,"CALIFORNIA",2025,"CENTRAL (SAN LUIS OBISPO, MONTEREY AND SANTA CRUZ COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",351,"","T",,"",351,"","",.7736,"","","RETAINED","","BIO"
43642785468,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",238,"","T",,"",238,"","",.2346,"","","RETAINED","","BIO"
43642785471,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",258,"","T",,"",258,"","",.3005,"","","RETAINED","","BIO"
43642785475,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",280,"","T",,"",280,"","",.3864,"","","RETAINED","","BIO"
43642785479,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",270,"","T",,"",270,"","",.3456,"","","RETAINED","","BIO"
43642785481,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",313,"","T",,"",313,"","",.5441,"","","RETAINED","","BIO"
43642785483,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",323,"","T",,"",323,"","",.5993,"","","RETAINED","","BIO"
43642785485,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",329,"","T",,"",329,"","",.6341,"","","RETAINED","","BIO"
43642785510,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",255,"","T",,"",255,"","",.2899,"","","RETAINED","","BIO"
43642785512,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",276,"","T",,"",276,"","",.3697,"","","RETAINED","","BIO"
43642785514,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",305,"","T",,"",305,"","",.5025,"","","RETAINED","","BIO"
43642785533,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",230,"","T",,"",230,"","",.2112,"","","RETAINED","","BIO"
43642785534,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PARTY/CHARTER BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",254,"","T",,"",254,"","",.2865,"","","RETAINED","","BIO"
43642785561,"CALIFORNIA",2025,"BAY AREA (SONOMA, MARIN, SOLANO, NAPA, CONTRA COSTA, ALAMEDA, SANTA CLARA, SAN MATEO, SAN FRANCISCO COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES","","PRIVATE/RENTAL BOATS","GROUNDFISH","NEARSHORE DEEP DEMERSAL","ROCKFISH","BLUE ROCKFISH","SEBASTES MYSTINUS",306,"","T",.54,"",306,"","",.5076,"","","RETAINED","","BIO"
